x;y;z;R;G;B;semantic_label
4.44900560;-0.65596360;-5.84339714;130;97;72;1.000000
3.12327528;-1.55607522;-5.82360554;143;110;85;1.000000
3.42195749;-1.00495458;-5.83218336;138;97;72;1.000000
3.78170586;-2.07696795;-5.82198954;145;120;95;1.000000
3.57619381;-0.85765725;-5.83498955;137;112;95;1.000000
4.05910301;0.18505757;-5.85065174;173;140;115;1.000000
3.24213600;-1.68485546;-5.82290268;168;135;110;1.000000
3.80757833;-0.00682846;-5.84664726;158;125;101;1.000000
3.29679537;-0.44922620;-5.83789110;148;123;98;1.000000
3.98412323;-0.64829278;-5.84027958;150;109;92;1.000000
4.05803442;-0.30414099;-5.84485960;130;113;88;1.000000
4.63409233;-2.00861835;-5.82867956;154;121;88;1.000000
4.63053036;-0.34992531;-5.84826899;118;102;85;1.000000
4.00647306;-1.63248515;-5.82879639;146;105;80;1.000000
4.04458523;-1.47829747;-5.83088303;134;101;84;1.000000
3.76426363;-1.52221322;-5.82842875;173;140;115;1.000000
4.01177073;0.20521402;-5.85056305;168;135;110;1.000000
2.90122199;-1.26778233;-5.82548189;158;117;84;1.000000
4.13033390;-0.41938716;-5.84399557;140;107;82;1.000000
4.59715939;-1.69446111;-5.83213949;148;115;91;1.000000
3.43551922;-1.68763709;-5.82420444;146;113;97;1.000000
4.09061670;-2.08018041;-5.82408285;157;124;91;1.000000
3.71572113;-0.64252764;-5.83849621;130;105;80;1.000000
3.81519604;-2.17608094;-5.82104874;138;105;80;1.000000
3.69687271;-1.24807835;-5.83120537;158;125;92;1.000000
4.08719587;-0.31064814;-5.84498405;150;109;84;1.000000
2.97007132;-1.23780584;-5.82631159;150;109;84;1.000000
3.20562363;-2.08402801;-5.81793070;172;138;104;1.000000
3.64562893;-0.90626824;-5.83489370;140;116;99;1.000000
3.98263955;0.18898116;-5.85017014;156;115;90;1.000000
3.99440861;-0.86527753;-5.83778524;158;125;92;1.000000
3.39746594;-0.66911978;-5.83598566;112;78;61;1.000000
4.01768684;-0.71429998;-5.83973122;138;105;88;1.000000
3.56433702;-0.51767111;-5.83892822;138;105;80;1.000000
4.08813000;-1.47185802;-5.83125925;142;109;84;1.000000
3.23481894;-0.66787958;-5.83487749;164;123;98;1.000000
3.53427267;-1.92197716;-5.82211494;154;121;97;1.000000
3.24719572;-0.81208318;-5.83325815;138;105;80;1.000000
4.07465553;0.18614998;-5.85077190;171;138;113;1.000000
3.16133499;-0.55780602;-5.83567238;150;117;92;1.000000
3.32651305;-2.33763862;-5.81576633;146;121;97;1.000000
4.53412056;-1.82838976;-5.83012104;140;107;90;1.000000
4.49343252;-0.49039960;-5.84566164;165;124;91;1.000000
3.61611962;-1.07814097;-5.83265781;156;123;98;1.000000
4.45315361;-1.42877674;-5.83428717;146;105;80;1.000000
3.64378619;-1.71042264;-5.82537222;140;107;82;1.000000
3.54865146;-1.94574833;-5.82193279;143;118;94;1.000000
4.41529608;-1.53746772;-5.83274078;171;138;105;1.000000
4.41675091;-0.91642654;-5.84009457;146;105;80;1.000000
3.42364836;-0.72907728;-5.83545732;148;107;82;1.000000
3.76352596;-1.19769192;-5.83226109;115;98;73;1.000000
3.48012280;-0.12930271;-5.84293890;134;101;76;1.000000
4.46896458;-1.47738457;-5.83382177;138;97;72;1.000000
4.26477146;-1.96555936;-5.82664013;140;107;82;1.000000
3.44949627;-2.17573333;-5.81852913;167;134;101;1.000000
4.24801636;-1.39378095;-5.83328581;150;117;92;1.000000
4.11971378;-1.96680689;-5.82562447;111;94;77;1.000000
4.01472902;0.22095552;-5.85077000;167;134;109;1.000000
4.52542019;-0.23587155;-5.84889174;173;131;107;1.000000
3.80770874;-0.14308432;-5.84503651;146;105;80;1.000000
3.90426755;0.07021631;-5.84822512;150;117;92;1.000000
4.00668240;-1.10272813;-5.83506203;138;105;80;1.000000
3.55972910;-0.40110096;-5.84027433;138;105;80;1.000000
3.97871351;-0.64028454;-5.84033775;127;94;77;1.000000
4.00327682;-2.03503847;-5.82401466;154;113;88;1.000000
3.42349863;-1.15954721;-5.83036566;154;121;88;1.000000
3.82291484;-0.95934051;-5.83548927;150;117;92;1.000000
3.73155618;-0.52467614;-5.83999872;146;105;88;1.000000
4.24442482;-1.48159599;-5.83222294;114;97;80;1.000000
3.52582002;-0.34517729;-5.84070206;154;121;97;1.000000
4.52645445;-1.76057625;-5.83087015;132;91;66;1.000000
3.36873865;-1.08803749;-5.83083344;142;109;92;1.000000
3.43934774;-1.09521890;-5.83123589;142;101;76;1.000000
4.53987551;-2.12275982;-5.82667971;123;90;65;1.000000
4.60008192;-0.62860012;-5.84476328;158;117;92;1.000000
2.97239852;-1.75344300;-5.82023048;163;130;97;1.000000
4.09367800;-1.30507994;-5.83326960;149;124;99;1.000000
4.28874826;-0.75381052;-5.84113455;148;107;74;1.000000
3.07266521;-1.12538660;-5.82834911;146;121;97;1.000000
3.38030338;-1.24523807;-5.82905483;142;109;84;1.000000
4.27560139;-1.38509440;-5.83357906;115;98;73;1.000000
3.97396111;-1.00163996;-5.83603144;154;113;88;1.000000
3.75802183;0.02632229;-5.84669685;146;113;88;1.000000
3.76318240;-0.11728583;-5.84503460;158;117;92;1.000000
4.15220070;-2.21344614;-5.82293224;134;101;76;1.000000
3.61502743;-0.49573982;-5.83953667;158;117;92;1.000000
4.59825754;-1.76616490;-5.83129930;158;117;92;1.000000
3.79919028;-0.65667522;-5.83890438;148;107;82;1.000000
3.48144650;-1.74824047;-5.82380486;142;109;92;1.000000
3.31764746;-1.67650247;-5.82352257;150;109;84;1.000000
3.66276217;-1.96480298;-5.82249498;154;113;88;1.000000
3.30874062;-2.06445169;-5.81887341;142;109;84;1.000000
3.30446911;-1.06770468;-5.83063078;138;105;80;1.000000
3.42885447;-0.24108155;-5.84126377;130;97;72;1.000000
3.74535918;-1.32231402;-5.83066225;138;97;72;1.000000
2.81928730;-0.75898081;-5.83093309;142;101;68;1.000000
2.85436440;-1.36953080;-5.82395554;138;105;80;1.000000
4.08906507;-1.80360079;-5.82734299;132;107;82;1.000000
4.47339916;-0.26327562;-5.84820890;158;117;92;1.000000
4.28303003;-1.86426997;-5.82796431;158;125;101;1.000000
2.94710255;-1.84380007;-5.81898737;140;107;90;1.000000
4.20135498;-0.55405188;-5.84289312;134;101;76;1.000000
4.57162523;-1.97653627;-5.82862806;147;114;98;1.000000
3.97299647;0.05306427;-5.84849644;138;105;80;1.000000
3.38986015;-1.89004278;-5.82149553;150;117;101;1.000000
2.91646361;-1.33668065;-5.82477283;154;121;88;1.000000
3.93553543;-1.01731694;-5.83558083;153;120;95;1.000000
4.05374146;-0.01570309;-5.84824085;138;105;80;1.000000
2.94437075;-1.27016211;-5.82575178;150;109;76;1.000000
3.42401147;-0.36463776;-5.83976936;163;130;105;1.000000
4.26034212;-2.13487482;-5.82460737;146;113;88;1.000000
4.04369736;-0.43373579;-5.84322834;134;109;84;1.000000
3.69596577;-1.96334767;-5.82274151;164;131;107;1.000000
3.05146122;-0.74689108;-5.83267832;146;105;80;1.000000
3.83741164;-0.35899976;-5.84268808;134;101;68;1.000000
3.21531057;-0.44624487;-5.83736372;150;117;92;1.000000
3.10170650;-2.05474186;-5.81756020;154;121;97;1.000000
3.06808591;-2.00476861;-5.81791878;172;138;121;1.000000
4.49000645;-1.16278017;-5.83768749;171;138;105;1.000000
4.41588640;0.08288123;-5.85190535;142;109;84;1.000000
4.06555319;-1.00072026;-5.83667469;154;121;88;1.000000
3.98797107;-1.74042380;-5.82739210;142;109;92;1.000000
4.26701593;-0.91977739;-5.83902168;148;107;82;1.000000
3.06694841;-1.60765958;-5.82260704;134;101;76;1.000000
4.44363785;-1.13900506;-5.83764839;165;124;91;1.000000
4.38092232;-1.01999354;-5.83862305;158;117;92;1.000000
4.08286715;-1.77230406;-5.82767010;146;105;72;1.000000
3.24336886;-1.88982487;-5.82048750;167;134;101;1.000000
4.34019184;-1.68866134;-5.83043528;145;120;95;1.000000
3.66433930;-0.20944124;-5.84326267;154;113;88;1.000000
4.33212662;0.10710566;-5.85161352;158;125;92;1.000000
4.01707458;-1.49200904;-5.83053064;138;105;80;1.000000
4.44351149;-0.67662245;-5.84311485;146;113;97;1.000000
4.48715591;-0.04343927;-5.85090351;146;113;88;1.000000
3.45011759;-1.56885934;-5.82570934;158;117;92;1.000000
3.83412313;-0.48952600;-5.84112263;140;99;74;1.000000
4.48222160;-1.69463921;-5.83134460;135;110;85;1.000000
4.21435976;-0.49610808;-5.84366798;163;130;105;1.000000
4.47396278;-0.09047079;-5.85025644;158;125;92;1.000000
4.22544050;-2.11941338;-5.82454967;146;113;88;1.000000
4.60857487;-0.38128987;-5.84774637;134;92;59;1.000000
4.36476851;-0.21860521;-5.84798765;132;99;74;1.000000
2.87340760;-1.49341011;-5.82262230;135;102;77;1.000000
3.90804958;-0.00060093;-5.84741402;139;106;82;1.000000
3.93448400;-0.26198378;-5.84450579;167;142;117;1.000000
3.33258271;-0.66080511;-5.83563614;115;98;73;1.000000
3.91652203;-0.91301537;-5.83668327;142;109;84;1.000000
4.47017860;-0.46056563;-5.84585381;158;125;92;1.000000
3.46148777;-0.17237651;-5.84230089;138;97;72;1.000000
4.50398397;-1.07476509;-5.83882427;167;134;109;1.000000
3.58825564;-0.82477766;-5.83546162;140;107;90;1.000000
4.53632879;-1.02514231;-5.83963442;158;117;92;1.000000
3.10072851;-0.80074936;-5.83238125;145;112;87;1.000000
3.73175311;-2.24444652;-5.81966448;148;115;82;1.000000
4.23035765;-0.60576272;-5.84248209;138;97;72;1.000000
3.80035305;-1.37762606;-5.83038759;164;131;107;1.000000
3.97294569;-0.92739940;-5.83690262;134;101;84;1.000000
3.46993184;-1.62967849;-5.82512712;142;109;84;1.000000
3.17249680;-0.90211600;-5.83167791;154;121;88;1.000000
4.26925087;-1.15331817;-5.83627605;171;130;97;1.000000
4.11986589;-1.95970857;-5.82570934;130;113;88;1.000000
3.77246952;-0.47376275;-5.84088326;135;102;77;1.000000
3.46220160;-0.77472365;-5.83518362;124;91;66;1.000000
4.08397770;-1.16361415;-5.83487511;164;123;98;1.000000
4.22383308;-2.00373840;-5.82590628;148;115;98;1.000000
4.54942751;-1.30627513;-5.83640003;158;117;84;1.000000
4.08766222;-1.71064198;-5.82843208;138;105;80;1.000000
3.53109550;-0.38108447;-5.84031343;132;115;91;1.000000
3.91762233;-0.34890038;-5.84336138;148;115;91;1.000000
3.96044159;-1.91626692;-5.82512283;146;113;88;1.000000
3.55510998;-0.68059009;-5.83693790;123;90;65;1.000000
3.74792147;-1.25244212;-5.83150625;154;130;105;1.000000
3.73161530;-1.79901361;-5.82493067;156;115;90;1.000000
3.18348479;-2.38390946;-5.81423187;140;107;82;1.000000
3.20326614;-0.61801493;-5.83524990;168;134;100;1.000000
3.81808281;-1.20465994;-5.83255529;154;113;88;1.000000
3.91997480;-1.02224445;-5.83541536;153;120;95;1.000000
3.20505118;-1.67369771;-5.82277870;134;109;92;1.000000
2.89973807;-1.65046144;-5.82094669;158;117;92;1.000000
3.32449341;-2.24684763;-5.81682539;153;120;95;1.000000
4.35195255;-1.90716982;-5.82793188;150;109;84;1.000000
3.66064024;-1.94238949;-5.82274580;150;109;84;1.000000
3.66597390;-0.71519560;-5.83729362;134;101;84;1.000000
4.07471561;-1.13452113;-5.83515549;156;115;90;1.000000
4.52111244;-2.05718136;-5.82732582;153;120;95;1.000000
3.22949314;-1.59438801;-5.82388544;148;107;82;1.000000
3.53703451;-1.39893508;-5.82831860;148;107;82;1.000000
3.72076559;-0.96837395;-5.83467770;138;97;64;1.000000
4.04863501;-1.30272269;-5.83298635;146;105;80;1.000000
4.57651997;-1.22303593;-5.83757162;148;107;82;1.000000
3.66034079;-1.74167275;-5.82511663;146;105;80;1.000000
4.60124683;-0.41059709;-5.84734917;147;114;90;1.000000
3.74545264;-1.27199435;-5.83125830;115;90;73;1.000000
3.63742113;-0.21254088;-5.84303999;158;125;92;1.000000
3.81597233;-1.51176786;-5.82890940;142;101;76;1.000000
3.10036540;-2.11893797;-5.81679201;167;125;92;1.000000
3.06903911;-0.87484306;-5.83128691;157;132;107;1.000000
3.25924540;-1.48977804;-5.82532740;154;121;88;1.000000
4.05319881;-2.03688836;-5.82433701;132;99;74;1.000000
4.33071327;-0.47224274;-5.84475374;150;134;109;1.000000
3.58758974;-0.17855287;-5.84309816;165;132;107;1.000000
2.86597872;-1.56809187;-5.82168770;134;117;92;1.000000
3.26036596;-1.66393328;-5.82327604;160;135;110;1.000000
3.24944448;-2.32874632;-5.81533957;154;121;97;1.000000
4.03119707;0.14238699;-5.84995413;157;124;99;1.000000
3.50534558;-0.60878074;-5.83744335;134;101;76;1.000000
3.11859083;-0.57646132;-5.83515692;150;117;92;1.000000
4.44158030;-1.66660643;-5.83139563;156;123;98;1.000000
4.30801153;-2.19106841;-5.82427168;124;107;90;1.000000
2.89059377;-0.70595700;-5.83205223;163;121;97;1.000000
4.29242277;-0.70659590;-5.84171820;179;146;113;1.000000
3.67358184;-0.14278217;-5.84411430;146;105;80;1.000000
3.40665197;-1.84410477;-5.82215500;148;107;82;1.000000
3.09379578;-1.05918396;-5.82927752;146;113;88;1.000000
4.58977365;-0.90234452;-5.84145546;115;90;73;1.000000
3.91838646;-1.38427782;-5.83112335;138;105;72;1.000000
4.48718548;-0.56687659;-5.84471416;131;107;90;1.000000
3.63264298;-0.36619434;-5.84119034;132;107;82;1.000000
3.74982738;-0.65493041;-5.83858490;130;97;64;1.000000
4.15788794;-0.72037452;-5.84062672;146;105;80;1.000000
4.38079214;0.07077928;-5.85152006;132;91;58;1.000000
3.98799729;0.12620370;-5.84946489;146;105;80;1.000000
4.16408443;-1.26129496;-5.83427334;148;107;82;1.000000
4.30036211;-0.55988705;-5.84350777;167;134;101;1.000000
2.96983838;-1.55863333;-5.82251644;142;109;84;1.000000
4.41114616;-1.69920480;-5.83080006;156;123;98;1.000000
3.39695072;-0.59811741;-5.83682156;148;115;82;1.000000
4.21526337;0.42593050;-5.85457754;146;113;88;1.000000
3.84264421;-0.67234522;-5.83901978;123;90;65;1.000000
3.69281197;-1.26892197;-5.83093119;156;131;115;1.000000
3.14788771;-0.89551502;-5.83158636;156;115;90;1.000000
3.44591904;-1.42205262;-5.82741690;156;115;90;1.000000
4.55330467;-2.04923248;-5.82764196;156;123;98;1.000000
4.12552500;-2.23183227;-5.82253075;117;92;68;1.000000
4.21264172;-0.50175381;-5.84358978;150;125;101;1.000000
4.29028893;-1.53805947;-5.83187151;148;107;82;1.000000
3.24907875;-1.71688342;-5.82257175;132;115;91;1.000000
4.14814377;-0.29444939;-5.84559584;154;113;88;1.000000
3.00959778;-1.05123723;-5.82879066;140;107;90;1.000000
4.04887724;-1.68052232;-5.82852077;148;107;82;1.000000
3.54884624;-1.23712432;-5.83031321;119;94;70;1.000000
4.16573191;-1.34278512;-5.83332062;124;99;74;1.000000
3.23384619;-2.04629469;-5.81857157;148;115;90;1.000000
4.18974066;-0.21854979;-5.84678078;163;130;97;1.000000
3.90663505;0.07463470;-5.84829378;138;105;80;1.000000
3.49825621;-2.30278587;-5.81736326;156;123;98;1.000000
4.56933594;-1.56394362;-5.83349133;145;128;104;1.000000
3.74429917;-1.75858319;-5.82549620;156;115;82;1.000000
3.13713360;-0.99549830;-5.83032990;146;113;88;1.000000
3.92518711;-0.89847565;-5.83691502;142;109;92;1.000000
4.32954407;-0.59180939;-5.84333134;145;112;87;1.000000
3.88347816;-1.50019336;-5.82951212;146;113;88;1.000000
3.18938398;-0.68276256;-5.83438873;164;131;107;1.000000
4.61849546;-1.41696668;-5.83556795;173;131;107;1.000000
2.93406200;-1.23508716;-5.82609558;158;117;92;1.000000
3.27281213;-2.14476585;-5.81767607;156;115;90;1.000000
4.14540434;0.01319107;-5.84921503;146;113;88;1.000000
3.64751863;-1.82870531;-5.82399893;142;109;84;1.000000
3.74549890;-2.15174222;-5.82085514;140;123;98;1.000000
3.78706336;-0.90680242;-5.83586359;163;121;88;1.000000
3.07615137;-2.12858319;-5.81651068;158;125;92;1.000000
3.69054317;-1.67223096;-5.82614660;157;124;99;1.000000
3.61882901;-1.65201855;-5.82589054;158;125;101;1.000000
3.40662575;-0.28359675;-5.84060764;154;121;97;1.000000
3.54635191;-0.62674880;-5.83751392;121;88;64;1.000000
3.58439636;-0.98888934;-5.83349419;140;107;90;1.000000
3.80533791;-1.05490422;-5.83423805;161;120;95;1.000000
4.06637383;0.13300674;-5.85008621;172;155;121;1.000000
3.56634998;-1.16695023;-5.83126402;156;115;90;1.000000
3.52468777;-2.05950999;-5.82042217;154;121;97;1.000000
3.94339299;-0.09842242;-5.84650135;138;105;80;1.000000
4.23026276;0.05508952;-5.85029602;142;109;84;1.000000
3.12856507;-0.93052006;-5.83103895;138;105;80;1.000000
3.71324921;-0.34096384;-5.84204483;158;125;92;1.000000
3.25550699;-1.09109449;-5.83001614;146;113;88;1.000000
3.51284266;-0.74247849;-5.83591413;140;98;74;1.000000
3.84693074;-1.24891758;-5.83223104;175;134;109;1.000000
3.62967229;-0.94401836;-5.83433723;124;91;58;1.000000
3.32503653;-0.91272813;-5.83260489;150;109;92;1.000000
4.46978664;-2.02729154;-5.82732487;158;125;92;1.000000
4.63463593;-1.40892613;-5.83577442;167;134;101;1.000000
2.88518810;-0.88394982;-5.82990980;172;155;121;1.000000
3.84464121;-1.40105104;-5.83041620;111;94;77;1.000000
4.01225758;-1.06452370;-5.83555222;138;97;72;1.000000
3.19731736;-0.64420867;-5.83489895;127;110;76;1.000000
3.98162842;-0.38669807;-5.84335613;142;101;76;1.000000
4.40123940;-1.71363711;-5.83056116;123;98;73;1.000000
3.68315601;-0.86186647;-5.83567810;142;109;92;1.000000
3.99531388;-1.35924268;-5.83195066;164;123;98;1.000000
4.15537643;-0.14963786;-5.84735823;165;132;99;1.000000
3.52520609;-1.07583189;-5.83205748;146;105;80;1.000000
4.52990341;-0.35366333;-5.84752989;154;121;97;1.000000
3.54257798;-2.21647859;-5.81868982;148;115;90;1.000000
4.06066656;-1.86367989;-5.82643652;156;115;90;1.000000
3.14893103;-2.30990577;-5.81486845;142;125;101;1.000000
3.55437517;-1.63492751;-5.82564783;134;117;92;1.000000
3.59115100;-1.14940012;-5.83164310;169;144;119;1.000000
3.79284954;-0.74284983;-5.83784199;123;98;82;1.000000
3.61922121;-1.40080190;-5.82886410;146;113;88;1.000000
4.10410929;-1.19628060;-5.83462811;175;142;109;1.000000
4.04744911;-0.66286933;-5.84054422;142;109;84;1.000000
3.52706242;-1.49842036;-5.82707357;164;123;98;1.000000
4.11099577;0.39895543;-5.85353899;157;132;107;1.000000
3.37291169;-1.69109261;-5.82373190;158;117;92;1.000000
3.88980103;-2.14389157;-5.82194424;158;125;92;1.000000
3.95025754;-2.18278313;-5.82190132;142;109;84;1.000000
2.99752522;-1.98020411;-5.81772232;132;107;82;1.000000
4.12317610;-0.22872722;-5.84620094;158;117;92;1.000000
3.94014454;-0.34172678;-5.84360123;97;80;63;1.000000
4.37017059;-0.73387945;-5.84193182;142;101;68;1.000000
3.78481960;-1.09083140;-5.83367205;158;117;92;1.000000
3.91043758;-2.24265289;-5.82091856;156;123;98;1.000000
3.12993622;-1.89805090;-5.81960726;150;109;76;1.000000
3.33654809;-1.66467607;-5.82379293;146;105;80;1.000000
4.40567589;-0.62667394;-5.84344435;146;105;72;1.000000
4.31576920;-1.67478299;-5.83043051;138;105;80;1.000000
3.71380997;-2.08954144;-5.82137251;132;107;82;1.000000
4.14450645;-1.86040711;-5.82705355;182;157;132;1.000000
3.81442642;-2.27308559;-5.81989622;163;130;105;1.000000
3.26223874;-2.35747814;-5.81508780;171;130;97;1.000000
2.85817575;-1.27746356;-5.82507086;148;107;82;1.000000
4.10206175;-1.24542797;-5.83403301;142;101;68;1.000000
4.05679512;-0.64447093;-5.84082699;138;97;64;1.000000
3.86945629;0.00611177;-5.84722710;164;131;107;1.000000
4.19354916;-1.77819967;-5.82836390;138;113;88;1.000000
3.44979620;-1.09285712;-5.83133602;148;115;91;1.000000
4.27889729;-1.27990174;-5.83484554;167;125;92;1.000000
4.19593716;0.26021653;-5.85248470;154;121;88;1.000000
4.06035900;0.11461460;-5.84982729;167;142;117;1.000000
3.28810692;-0.71058762;-5.83474064;145;120;95;1.000000
3.94191027;-1.68119025;-5.82777500;142;101;76;1.000000
3.26536322;-1.72400451;-5.82259989;148;115;82;1.000000
3.88690758;-0.94797730;-5.83606577;142;109;84;1.000000
3.62739062;-0.60599768;-5.83831835;123;106;82;1.000000
3.90262747;-0.52294040;-5.84119987;154;113;80;1.000000
4.58637619;-1.58471704;-5.83336306;154;113;88;1.000000
3.68421459;-1.25725365;-5.83100939;148;115;90;1.000000
4.17239237;-1.81347299;-5.82780123;150;117;92;1.000000
4.35944510;-0.10203835;-5.84932899;175;150;117;1.000000
4.58572769;-0.60886514;-5.84489775;158;117;92;1.000000
4.10334635;0.17272194;-5.85081100;158;117;92;1.000000
3.15595341;-1.37980890;-5.82591534;157;124;99;1.000000
2.92041540;-0.89631569;-5.83000708;146;105;80;1.000000
3.31567836;-1.89646208;-5.82090807;163;130;105;1.000000
4.60583162;-0.56638992;-5.84553862;165;124;91;1.000000
3.51092768;-0.22022486;-5.84207678;154;113;88;1.000000
4.47075844;-1.57480645;-5.83268213;154;113;88;1.000000
3.38898349;-0.63668478;-5.83631039;115;90;65;1.000000
3.86927128;-2.26250029;-5.82039976;157;124;91;1.000000
3.66944718;-1.84504485;-5.82395744;142;101;76;1.000000
3.84243941;-1.56067038;-5.82851362;142;109;84;1.000000
3.32137680;-1.48819578;-5.82577515;158;117;92;1.000000
3.81958580;-0.81152439;-5.83721447;140;123;98;1.000000
3.90371656;-1.65435004;-5.82782841;142;101;76;1.000000
4.55234194;-0.48922384;-5.84608173;142;109;84;1.000000
4.11373281;-0.80069292;-5.83937216;164;140;115;1.000000
3.35765743;-1.22927034;-5.82908678;106;90;73;1.000000
4.51937389;-0.98417604;-5.84000158;156;115;90;1.000000
3.26820970;-0.80830407;-5.83344793;140;98;65;1.000000
3.36708641;-1.20789254;-5.82940531;146;113;88;1.000000
3.84097123;-1.08826280;-5.83408976;142;101;76;1.000000
3.92860317;-0.11752263;-5.84617281;132;99;74;1.000000
4.31510067;-1.33369029;-5.83445930;154;113;80;1.000000
3.95651817;-1.49682474;-5.83005619;138;105;80;1.000000
3.24933720;-1.79794741;-5.82161522;163;130;97;1.000000
3.86417031;-1.80769801;-5.82574272;154;121;88;1.000000
3.14772081;-1.42193198;-5.82536030;137;120;104;1.000000
4.62796450;-1.68434715;-5.83247137;148;115;91;1.000000
