x;y;z;R;G;B;semantic_label
3.10802364;-2.42216754;-4.34011078;158;117;92;1.000000
3.51999855;-1.96059191;-2.99035501;66;49;49;3.000000
7.74511242;-2.38398767;-3.21535802;183;150;142;2.000000
-1.31007183;-1.85171139;-4.18111610;208;158;134;5.000000
-1.80108035;-2.30116749;-3.96404815;98;65;57;5.000000
7.76604223;-0.58066976;-2.08171272;154;163;171;2.000000
-2.51468825;-1.77690744;-1.97292614;180;197;180;4.000000
7.06097555;-0.15104245;-4.69108963;224;224;224;0.000000
2.55410671;-2.38800955;-5.87752628;163;130;97;1.000000
5.78711367;-0.46897170;-7.06227589;154;163;171;2.000000
7.40577364;-1.67473006;-3.00568771;165;165;165;4.000000
5.28411531;-2.45073724;-4.07392693;164;131;107;1.000000
-0.75840479;-0.13070302;-7.02811146;224;224;224;2.000000
5.83593512;-0.17962940;-2.39820051;201;201;201;0.000000
7.03645802;-0.15319273;-4.55855560;227;227;227;0.000000
2.50087428;-2.19002032;-5.75439501;113;113;113;3.000000
5.66832113;-0.44686562;-7.06161880;156;164;173;2.000000
6.06642437;-2.41116667;-6.70869732;148;115;91;1.000000
2.11375427;-2.39011335;-5.50480461;115;90;65;1.000000
6.87495708;-0.15034276;-4.61973238;211;211;211;0.000000
6.08486652;-2.45579600;-4.26878643;163;138;113;1.000000
2.85805416;-1.96296263;-3.41721034;72;72;72;5.000000
1.31038451;-2.40446877;-4.25160313;146;113;88;1.000000
1.03650653;-2.24388051;-3.67644334;99;99;99;5.000000
0.97336501;-0.13378592;-2.04541254;189;189;189;0.000000
2.98593831;-1.33541930;-7.11899042;189;189;197;2.000000
-2.64761090;-1.91932344;-7.06904745;187;154;146;2.000000
0.98326391;-1.09462988;-7.35745335;247;189;131;2.000000
-1.03781688;-2.27172518;-7.06228971;173;148;140;2.000000
-2.58818316;-2.35672903;-4.58939791;146;113;88;1.000000
4.84172821;-2.44069791;-4.36311817;158;125;92;1.000000
0.90671420;-2.34998035;-6.99713373;150;109;84;1.000000
-1.15984082;-1.78718448;-7.07004166;173;148;140;2.000000
-2.64663625;-2.38126683;-3.20745587;134;109;92;1.000000
6.93797636;-0.15464048;-4.42093039;224;224;224;0.000000
1.65800190;-0.05258517;-6.90852499;218;218;218;0.000000
0.63232625;-2.35841203;-6.38288355;134;101;76;1.000000
-1.55469322;-2.37044358;-4.44629192;140;115;98;1.000000
4.48361015;-0.13020481;-7.05335999;156;164;173;2.000000
1.68963373;-2.37226009;-6.22946358;119;102;85;1.000000
6.70182037;-0.14805566;-4.64314365;223;223;223;0.000000
7.21988201;-1.98577213;-2.30103493;125;125;125;4.000000
0.70106173;-1.95279086;-7.37305689;239;214;181;2.000000
4.36407948;-2.43384743;-4.45216084;146;105;72;1.000000
-0.93596429;-2.33640814;-6.68054962;142;109;84;1.000000
-2.76063848;-1.13188422;-3.22363663;216;191;167;2.000000
-2.74641681;-0.12780680;-4.17265463;167;167;167;2.000000
-0.73226285;-1.82728016;-5.88991690;163;113;88;5.000000
-2.77872896;-0.44372001;-1.88324356;156;164;173;2.000000
-2.25767446;-2.33405638;-6.02949762;142;101;68;1.000000
-2.66171956;-1.87101877;-1.92145491;179;196;179;4.000000
4.31454659;-2.39868975;-6.34592628;179;146;113;1.000000
5.87839556;-1.90191531;-5.67360926;173;123;98;5.000000
-2.80117869;-2.13844681;-4.52633381;183;150;142;2.000000
-2.78839278;-0.75556290;-5.50933027;154;163;171;2.000000
-0.02858620;-2.37711668;-4.98071957;138;97;72;1.000000
7.24320459;-0.17253342;-3.61850595;216;216;216;0.000000
-2.78479552;-0.98445433;-2.10450125;156;164;173;2.000000
5.62271309;-2.48085594;-2.61986732;179;146;113;1.000000
0.60491306;-2.36091256;-6.23093414;145;112;87;1.000000
5.13963509;-0.15532409;-7.05527449;154;163;171;2.000000
7.60881805;-1.03706312;-7.07641220;156;164;173;2.000000
1.57717621;-2.15306926;-3.83265328;146;113;97;3.000000
0.42925960;-1.66863644;-7.36651468;237;179;121;2.000000
1.04435468;-0.05707368;-6.29985142;220;220;220;0.000000
7.74346352;-2.26377821;-4.86773205;157;132;124;2.000000
4.13351583;-0.08996791;-7.05186319;156;164;173;2.000000
7.75232220;-1.63018262;-3.61496639;156;164;173;2.000000
-2.25439382;-1.10603070;-7.05553389;156;164;173;2.000000
7.33015871;-1.39293849;-2.60883999;97;97;97;4.000000
-2.78564644;-0.80088824;-5.68240643;172;123;90;2.000000
7.53962326;-1.60308886;-7.08627462;157;165;173;2.000000
3.38087153;-2.40098333;-5.66195536;156;123;98;1.000000
2.47147179;-2.44187522;-2.89293718;125;92;68;1.000000
3.64047456;-2.46590209;-2.26813650;140;107;82;1.000000
5.48944044;-2.41066623;-6.39347506;167;125;101;1.000000
-2.78496504;-1.34447467;-2.86499643;255;255;255;2.000000
4.62014627;-0.28005013;-7.05631781;156;164;173;2.000000
0.06117485;-0.07011046;-5.00362396;185;185;185;0.000000
2.51787424;-1.91080260;-5.67462873;74;74;74;3.000000
6.02460194;-1.85930359;-7.08741522;187;154;146;2.000000
5.10187101;-0.17531106;-2.20201826;221;221;221;0.000000
2.40054798;-1.71354949;-7.05551243;175;142;134;2.000000
7.74869871;-1.77615285;-4.80209064;157;165;173;2.000000
7.35950089;-2.48592210;-3.36688089;142;109;84;1.000000
2.97838426;-0.39320114;-7.05464220;158;167;175;2.000000
-0.77682805;-2.36930442;-4.96801805;148;107;82;1.000000
0.36449319;-2.37230968;-5.47376442;158;125;92;1.000000
7.76606512;-0.54230958;-2.29786491;154;163;171;2.000000
2.33422041;-1.80091393;-7.07811403;157;132;124;2.000000
2.01295400;-2.38757586;-5.58407640;154;113;88;1.000000
7.41962337;-2.49301434;-3.01287889;158;117;92;1.000000
7.49820375;-2.49691582;-2.84500694;146;105;80;1.000000
7.10639715;-2.11021543;-7.09427977;154;130;121;2.000000
0.41634688;-2.34338713;-7.08496380;148;107;82;1.000000
-2.75352120;-0.77502197;-7.04855728;157;165;173;2.000000
-1.90398264;-0.15418647;-7.03947210;158;167;175;2.000000
-0.20684028;-0.73241407;-7.05350828;154;163;171;2.000000
-0.81126052;-2.41312790;-2.54122353;148;107;82;1.000000
4.99959993;0.13982773;-4.35255909;224;224;224;0.000000
5.04195213;-2.47527194;-2.58368444;140;107;82;1.000000
3.16336441;-0.94131619;-7.11799669;140;140;156;2.000000
4.41658545;-0.81505144;-7.11857033;142;142;158;2.000000
4.48501778;-2.39827228;-6.47074890;137;104;79;1.000000
-2.76938653;-0.87686932;-4.97175789;94;118;102;2.000000
5.90231514;-2.46715212;-3.53744102;150;109;76;1.000000
2.39930916;-0.14581811;-2.22634411;224;224;224;0.000000
6.44495773;-1.91122282;-5.49687672;175;125;109;5.000000
7.10832405;-2.45457315;-4.94008446;138;105;80;1.000000
1.77622998;-2.37945700;-5.88789654;138;113;88;1.000000
-2.79862809;-2.19678450;-2.73122692;183;150;142;2.000000
2.31962538;-0.07600109;-6.01322651;220;220;220;0.000000
-2.77977061;-0.08529896;-4.60968494;156;164;173;2.000000
-1.90329087;-0.10054058;-2.17300129;221;221;221;0.000000
-2.24976301;-1.98107445;-3.67746162;134;134;134;3.000000
6.72661304;-2.41273761;-7.01209211;164;123;98;1.000000
-1.05803668;-2.39542222;-3.36780953;138;97;72;1.000000
2.46902776;-0.64867985;-7.05802250;154;163;171;2.000000
3.41808128;-1.61784661;-7.11178303;196;196;196;2.000000
7.19390869;-0.14938714;-4.86048031;222;222;222;0.000000
-2.71527791;-2.26276159;-5.95818138;88;88;88;5.000000
-2.77661586;-0.43795234;-3.46945000;227;236;236;2.000000
2.40513206;-2.44006491;-2.95271873;146;113;88;1.000000
3.97189474;-2.45975828;-2.80005932;119;94;77;1.000000
2.25667310;-2.37336445;-6.50154924;158;134;109;1.000000
-2.48682427;-1.62003505;-2.55006504;158;158;158;4.000000
-2.77594948;-1.60914075;-4.33319855;92;117;101;2.000000
7.74463797;-1.93903613;-6.13626242;175;142;134;2.000000
4.71701813;-2.42843151;-4.95955563;134;101;76;1.000000
3.39477777;-1.88013530;-5.42355299;175;125;101;5.000000
7.20794106;-2.48577380;-3.28555369;138;97;72;1.000000
5.85436487;-2.20764971;-3.19076180;150;109;92;3.000000
7.14528990;-0.14095038;-5.29506493;224;224;224;0.000000
-2.79172206;-0.96652395;-6.14141369;157;165;173;2.000000
7.76126862;-0.34235618;-6.21058798;156;164;173;2.000000
7.12893391;-1.47583115;-7.08310223;154;163;171;2.000000
7.75215292;-1.52128839;-4.36065578;157;165;173;2.000000
6.14470911;-2.14962554;-6.38458443;150;109;92;3.000000
0.86386842;-0.09370595;-4.18169880;211;211;211;0.000000
-0.34469461;-1.89715719;-3.38916135;62;54;54;5.000000
-1.48991013;-1.85575473;-3.85291481;224;175;150;5.000000
7.75220442;-1.70823085;-3.21801186;154;163;171;2.000000
7.14440584;-1.52654636;-1.94589186;109;109;109;4.000000
5.27743721;-1.96546161;-2.96304750;62;54;54;5.000000
1.40942228;-2.38621545;-5.30456448;150;117;92;1.000000
0.27756906;-2.40577221;-3.58785009;167;134;109;1.000000
4.61120987;-2.06794834;-3.01149416;109;109;109;5.000000
2.06387949;-2.43441248;-3.06085062;167;134;101;1.000000
1.07987094;-2.41813278;-3.37170839;138;105;80;1.000000
0.84336239;-0.96140409;-7.33366919;241;175;125;2.000000
-0.36055791;-1.90440774;-3.28831244;61;61;61;5.000000
7.73382902;-1.80623424;-4.12183571;173;140;132;2.000000
6.98920155;-0.13012628;-5.79733753;227;227;227;0.000000
0.01755812;-0.08434895;-4.19595718;221;221;221;0.000000
2.51574230;-2.39840722;-5.28826332;134;92;59;1.000000
6.21293020;-2.43547845;-5.01331663;69;69;69;5.000000
4.54760361;-2.48200464;-1.92217350;172;138;104;1.000000
3.28222299;-2.18632793;-3.01275206;156;115;98;3.000000
7.19206858;-0.13645232;-5.56966019;224;224;224;0.000000
3.82439947;-2.41336179;-5.25003719;142;109;84;1.000000
-0.77569926;-2.35930014;-5.51807833;150;117;92;1.000000
2.59232354;-1.37371731;-7.12437010;187;187;187;2.000000
-2.78060412;-1.71131742;-6.02987957;187;154;146;2.000000
-2.78439212;-0.66096175;-3.80254984;154;163;171;2.000000
2.44392562;-0.31512365;-7.05206251;154;163;171;2.000000
3.37799478;-1.87997460;-5.42246723;175;125;101;5.000000
-1.15203094;-0.99515522;-7.05604124;156;164;173;2.000000
0.12843813;-2.36272788;-5.86353207;132;99;74;1.000000
7.76447630;-0.20695651;-5.19729757;156;164;173;2.000000
-2.76405668;-0.82214403;-1.85076618;229;229;229;2.000000
0.08168575;-1.87783933;-5.90027046;101;101;101;3.000000
-1.27042043;-0.84869403;-7.05318356;156;164;173;2.000000
-2.79786277;-2.05339003;-3.15142965;183;150;142;2.000000
2.51972318;-1.79304004;-5.64898539;191;142;117;3.000000
7.28669596;-2.42667603;-6.57730818;156;115;90;1.000000
7.74105167;-2.15107942;-6.90790224;187;154;146;2.000000
6.25002289;-2.17094254;-6.17710447;80;80;80;3.000000
-2.77250957;-1.51873076;-1.86500597;220;220;220;2.000000
3.41809154;-2.44547057;-3.25157928;140;115;98;1.000000
6.90732670;-2.46266294;-4.37719440;156;123;98;1.000000
-2.07548857;-0.09763575;-2.23086977;227;227;227;0.000000
-2.53857040;-0.01950293;-6.24808931;186;186;186;0.000000
3.49151874;-0.07446301;-6.78942204;224;224;224;0.000000
2.13184094;-2.36340284;-6.97137737;163;130;97;1.000000
-1.30089164;-1.90184653;-3.31845284;72;64;64;5.000000
5.85867167;-2.44243598;-4.86892605;130;97;64;1.000000
6.84310579;-2.42423892;-6.44929981;140;107;82;1.000000
-2.74707699;-2.05521226;-2.40741682;229;229;229;2.000000
2.16383839;-2.45534992;-1.97814322;148;115;90;1.000000
-1.27188408;-0.07740006;-3.81642842;198;198;198;0.000000
0.86549586;-2.37968850;-1.82048321;160;135;127;2.000000
-1.80088687;-2.33802366;-6.08129978;135;110;85;1.000000
6.73369074;-0.12705220;-5.81531000;227;227;227;0.000000
-0.53352678;-2.28553200;-3.62974930;123;115;115;5.000000
-2.79113412;-0.87197316;-6.37148714;154;163;171;2.000000
0.80968285;-1.81813967;-1.81753349;189;156;148;2.000000
1.55862272;-0.05128069;-6.92150354;221;221;221;0.000000
6.81033134;-2.47799802;-3.47780704;150;109;84;1.000000
4.42561531;-2.41218543;-5.67407227;148;115;91;1.000000
0.94229615;-0.13213907;-2.11749220;221;221;221;0.000000
-2.66497350;-2.16123748;-2.03877544;180;197;180;4.000000
-0.53318506;-1.90167165;-3.57681751;91;91;91;5.000000
7.12909031;-1.87590325;-7.09018373;158;134;125;2.000000
7.76410532;-0.70569432;-2.43629599;158;167;175;2.000000
3.04577112;-2.46308279;-2.07337141;171;138;105;1.000000
4.54480791;-0.86909783;-7.11423016;138;138;154;2.000000
7.75827312;-0.88115519;-4.70016861;154;163;171;2.000000
-1.72002971;-1.15606356;-7.05761671;158;167;175;2.000000
-2.79636765;-1.97501945;-2.76932430;179;146;138;2.000000
0.93376154;-0.13556021;-1.92457199;221;221;221;0.000000
-2.44490075;-0.05676820;-4.25701523;223;223;223;0.000000
0.91786569;-2.38176250;-5.26721478;150;117;92;1.000000
5.30545807;-1.02991164;-7.11878014;138;138;146;2.000000
5.22763586;-0.98045033;-7.12331486;134;134;142;2.000000
-0.86770904;-2.34485865;-6.25675726;140;107;82;1.000000
6.56890774;-2.45221686;-4.75109577;142;101;68;1.000000
3.35297394;-0.21074133;-7.05225182;157;165;173;2.000000
1.07463419;-0.10443372;-3.71700597;221;221;221;0.000000
7.75944757;-1.09832489;-2.74076748;156;164;173;2.000000
7.76235628;-0.78763491;-2.94026613;158;167;175;2.000000
0.21419016;-2.36068392;-6.02465868;150;117;92;1.000000
5.60586929;-2.28273678;-5.82134295;113;113;113;5.000000
-2.17236066;-1.79157138;-1.80721426;179;146;138;2.000000
7.58735228;-0.12706810;-6.31832314;221;221;221;0.000000
-2.76000500;-0.84823531;-3.86361098;220;196;171;2.000000
5.71725798;-2.47148538;-3.19024706;171;138;113;1.000000
4.73389149;-2.39761186;-6.65576792;163;121;97;1.000000
-0.25658563;-2.36840820;-5.32437038;161;120;95;1.000000
-1.49118114;-0.10623333;-2.10365343;221;221;221;0.000000
3.47697711;-1.95217645;-2.94183636;146;105;88;3.000000
5.21368361;-2.43442988;-4.92783451;138;105;80;1.000000
1.51126206;-2.42444086;-3.28059864;158;117;92;1.000000
7.06071138;-2.44388819;-5.49874353;146;105;80;1.000000
4.25151777;-0.16596919;-2.21310139;227;227;227;0.000000
-2.78626585;-0.54190660;-5.57449102;154;163;171;2.000000
1.80203807;-1.23762536;-7.06695127;158;167;175;2.000000
7.18388748;-0.13910599;-5.41914177;221;221;221;0.000000
-2.79853606;-2.09032154;-3.31350780;183;150;142;2.000000
-2.78557467;-0.72280061;-4.10483170;156;164;173;2.000000
6.88720417;-2.03267145;-7.09241629;154;130;121;2.000000
7.76172638;-0.47922167;-5.13536787;156;164;173;2.000000
7.34688330;-1.74957287;-2.70573092;113;113;113;4.000000
4.73214912;-2.20697999;-7.09067249;187;154;146;2.000000
2.47631550;-2.44448972;-2.75321627;124;91;66;1.000000
7.20271826;-2.48536849;-3.30469179;138;97;72;1.000000
4.83973646;-1.23257613;-7.12132406;165;165;173;2.000000
6.91877604;-2.48552608;-3.12843394;146;113;88;1.000000
-2.08448410;-2.35460591;-5.00330734;142;109;84;1.000000
3.95664549;-2.47444510;-1.98773956;131;98;73;1.000000
-2.12497711;-2.11781907;-7.07373142;157;132;124;2.000000
-2.78499269;-1.71421659;-6.79337120;191;158;150;2.000000
-1.72679389;-2.00417590;-3.67796588;84;59;59;5.000000
-1.74891806;-0.16125406;-7.00258112;173;173;173;2.000000
2.11941171;-2.37723494;-6.21011591;158;117;92;1.000000
-0.89684397;-0.11394441;-2.03102970;212;212;212;0.000000
-2.58665466;-1.69286942;-2.03537321;229;229;229;4.000000
6.84163189;-0.12403575;-6.04466963;174;174;174;0.000000
-1.64755595;-1.84957683;-4.09912872;206;156;131;5.000000
5.19970703;-1.93726575;-3.35777593;171;113;88;5.000000
-0.62988514;-2.38881922;-3.98316932;124;107;90;1.000000
3.22957373;-0.67521352;-7.06019592;156;164;173;2.000000
-1.61510777;-0.07166754;-3.92863870;222;222;222;0.000000
-0.92364186;-1.31178200;-7.06215668;156;164;173;2.000000
4.95223570;-2.41733050;-5.70756435;158;125;101;1.000000
-0.42971575;-1.86560047;-5.48731279;92;92;92;5.000000
1.35289502;-2.38023925;-5.59722424;132;107;82;1.000000
2.09049845;-2.39044833;-5.47293520;150;109;84;1.000000
-2.77412605;-1.40646923;-2.48660851;220;196;171;2.000000
6.76846361;-0.12899573;-5.72910023;221;221;221;0.000000
4.62303591;-2.43327332;-4.63848639;134;101;76;1.000000
-1.53500581;-0.01708259;-6.97338104;222;222;222;0.000000
-2.64736080;-1.58908796;-2.06266975;152;161;103;4.000000
6.66673088;-2.41324663;-6.94880962;132;99;74;1.000000
2.76887298;-2.03313851;-3.08365774;92;92;92;5.000000
7.37897205;-2.49606967;-2.82110596;140;107;82;1.000000
-0.56421745;-2.37768173;-4.63350773;142;109;84;1.000000
-2.79625940;-1.65497720;-4.61488152;156;164;173;2.000000
-0.53147823;-2.38881707;-4.04132605;138;105;80;1.000000
0.41370583;0.02670065;-4.66378689;223;223;223;0.000000
7.75151634;-1.69376922;-3.69452310;156;164;173;2.000000
7.54166269;-0.19898237;-2.34228849;224;224;224;0.000000
7.75293779;-1.10254252;-6.40973234;156;164;173;2.000000
-2.77752352;-1.71152008;-5.09987545;183;150;142;2.000000
-2.27545357;-2.37635660;-3.69617248;121;88;55;1.000000
7.17166662;-0.13253509;-5.77276039;215;215;215;0.000000
1.69691205;-0.10556579;-4.02213669;215;215;215;0.000000
4.43781853;-2.39996862;-6.34970522;167;134;109;1.000000
0.79263747;-0.04111779;-7.02745485;221;221;221;0.000000
-1.07670140;-2.40664577;-2.74052048;138;97;72;1.000000
7.74831438;-1.62702525;-5.90859795;154;163;171;2.000000
4.71866322;-2.45179057;-3.68227220;163;130;105;1.000000
-0.63441950;-0.87782317;-7.05512428;156;164;173;2.000000
0.46365067;-1.11353481;-7.35682583;245;187;130;2.000000
3.54522943;-2.41479659;-5.00455952;138;105;80;1.000000
-2.78448248;-0.45746079;-5.06632566;156;164;173;2.000000
3.42535400;-1.97460437;-5.60249615;71;71;71;5.000000
4.97076225;-0.16604158;-2.63365602;210;210;210;0.000000
2.35032988;-0.08951369;-5.28933287;218;218;218;0.000000
3.65184236;-0.08073081;-6.53986979;224;224;224;0.000000
7.75949049;-0.47659293;-6.42094231;156;164;173;2.000000
0.80182630;-2.36461973;-6.13866997;134;109;92;1.000000
7.50811100;-0.17437620;-3.67369819;187;187;187;0.000000
-0.01569203;-1.48539448;-7.17078638;230;230;230;2.000000
2.20677876;-2.41720200;-4.08273602;135;102;77;1.000000
1.05924606;-0.03926325;-7.28667212;221;221;221;0.000000
-2.03241396;-0.62634856;-7.04754114;158;167;175;2.000000
-2.64324307;-2.33288074;-5.86649609;168;134;100;1.000000
1.15938139;-2.39058232;-3.36810756;109;109;109;5.000000
0.13536951;-2.38323712;-4.74141312;164;140;115;1.000000
2.33402920;-2.43266368;-3.31451678;115;91;74;1.000000
7.46574497;-2.41959453;-7.07187700;138;105;80;1.000000
4.91569805;-2.42427826;-5.30565310;150;117;92;1.000000
-0.49218783;-1.90288174;-3.29440999;59;59;59;5.000000
-2.25282311;-2.39146852;-2.87969065;134;101;84;1.000000
-0.59662253;-0.08875035;-3.59171629;224;224;224;0.000000
-0.85053939;-0.02855263;-6.74752235;224;224;224;0.000000
-2.78756952;-1.17853153;-2.52243423;156;164;173;2.000000
1.88684189;-1.56407785;-7.07291937;156;164;173;2.000000
7.39628887;-1.79984879;-2.97867727;194;194;194;4.000000
1.69702435;-1.87190759;-5.98088264;121;80;72;5.000000
-2.63413596;-1.77657413;-1.92074728;180;197;180;4.000000
-2.28968644;-0.02577031;-6.05085373;221;221;221;0.000000
4.51786852;-2.47493219;-2.29298592;132;108;91;1.000000
7.73269892;-2.36370087;-6.66593695;157;132;124;2.000000
-1.39908957;-1.98039258;-3.33400679;151;117;100;5.000000
5.52586365;-0.74165785;-7.11417198;138;138;154;2.000000
-2.59275818;-1.61201322;-2.04354095;206;197;74;4.000000
-1.06411338;-2.41862988;-2.08987331;150;109;84;1.000000
-0.49682978;-1.95479763;-3.25485873;71;71;71;5.000000
4.94694138;-2.45444131;-3.67153335;132;107;82;1.000000
-0.37863010;-2.38698936;-4.23196316;157;124;91;1.000000
5.25734186;-1.89046705;-3.28149915;110;127;135;5.000000
7.26322937;-1.86373544;-2.38307381;113;113;113;4.000000
7.05816174;-1.84860551;-7.08954191;163;138;130;2.000000
-1.65751565;-0.08988926;-2.90298033;227;227;227;0.000000
4.02908468;-2.46342278;-2.63379097;149;124;99;1.000000
-2.59052968;-2.35503674;-4.68097591;153;120;95;1.000000
-2.77182031;-1.23472714;-4.22008371;91;115;99;2.000000
-2.78720713;-0.67405713;-5.32209539;156;164;173;2.000000
2.23780870;-2.44966125;-2.33155775;158;125;92;1.000000
-2.48020148;-2.36873436;-2.37191200;124;149;132;4.000000
7.70652533;-0.13651772;-7.06069279;156;164;173;2.000000
-0.98767340;-2.37613702;-4.46837854;158;125;101;1.000000
-2.80317473;-2.11608982;-5.79214191;156;131;123;2.000000
4.08322144;-0.94922006;-7.11461353;131;131;140;2.000000
3.30065084;-1.87753689;-5.51064777;171;121;97;5.000000
-1.32035804;-0.02408685;-6.71543169;214;214;214;0.000000
-1.79045534;-2.36617255;-4.54170990;164;131;98;1.000000
-2.56246090;-2.35343909;-4.78527641;154;121;88;1.000000
6.94393063;-0.13076709;-5.73540783;223;223;223;0.000000
5.46658897;-0.70134449;-7.10062361;156;164;173;2.000000
-0.22076522;-0.04966789;-5.95975876;224;224;224;0.000000
1.42694139;-2.39443135;-4.86700296;161;128;104;1.000000
-2.78260040;-0.81926978;-1.84275913;156;164;173;2.000000
4.43022251;-2.46595097;-2.73444557;150;117;92;1.000000
-0.24045843;-0.06026937;-5.36597395;222;222;222;0.000000
7.37015629;-2.25801086;-5.61161518;72;72;72;4.000000
5.12776279;-1.94107723;-3.10601497;175;125;101;5.000000
7.14921808;-0.14000989;-5.34903336;189;189;189;0.000000
6.68756008;-1.35613990;-7.07999516;156;164;173;2.000000
6.87537670;-0.12913175;-5.78475475;185;185;185;0.000000
